A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,L1,L2,L3,L4
-0.93705,0.00621,-0.55277,0.04483,-0.32287,-1.05266,0.96457,-1.27696,-1.57048,-0.56201,-0.90713,-0.24155,-1.89275,-0.14942,1.39107,-0.44997,-0.96649,-0.45980,-0.59250,-0.48706,-0.55440,0.19054,-0.49006,-1.00978,-0.85237,-0.72367,-0.41131,-1.15443,0.81383,0.35657,-0.70382,1.00128,0.68632,-0.05131,-0.11417,0.76062,0.09362,-1.01283,-1.09734,-0.51839,-0.42410,-1.26253,-1.18033,1.66311,-0.16614,1.44332,0.28501,-0.87648,-1.47903,-0.57365,-0.14033,0.70909,-0.48397,0.38984,1.50023,1.43362,-0.52196,0.80385,-0.06064,-1.23403,-0.08927,1.30742,-0.65669,-0.85210,0.28072,-0.20971,-0.29209,-0.75621,0.97684,0.93007,0.02000,0.06400,0.00600,0.91000
-1.42332,-0.70597,-0.55277,-0.41354,-0.00439,-0.31615,1.75651,0.00479,-1.11299,0.20883,-0.15402,-0.24155,0.06588,-0.14942,0.10208,-0.44997,-0.17272,0.50452,-0.38055,-0.48706,-1.00477,-0.69236,-0.16022,-0.94708,-0.17235,-0.40419,0.25906,-0.69364,0.34116,-0.63276,-0.70382,1.00128,-0.90047,0.30530,1.11435,-0.12211,-0.17059,0.82609,-0.52829,-1.37114,-0.79104,-0.28076,0.18603,2.51285,0.71541,1.44332,-1.23526,-0.49196,0.26125,0.78151,-0.39780,0.48148,0.41453,0.03655,1.50023,0.78237,-0.52196,0.00991,2.82617,-1.03521,-0.66678,-0.79395,-0.28850,1.70927,0.28072,0.77228,1.01953,-0.24682,1.31921,0.93007,0.02800,0.01200,0.00400,0.95600
-0.54803,-0.46858,-0.55277,-0.64273,-1.02352,-0.68440,0.70059,-1.46007,-0.65550,0.33730,0.09701,0.50257,-1.33314,-0.60974,1.13327,0.91783,-0.17272,-0.94197,-0.59250,-0.48706,-1.00477,0.19054,-0.16022,-0.75898,-0.17235,0.87373,-1.21576,-1.15443,1.52283,-0.85261,-0.70382,-0.40766,-1.29717,0.30530,0.45284,-1.00483,-0.96321,1.19387,-1.66640,-0.09202,-0.79104,-0.77165,-0.72488,3.57503,-0.16614,-0.73417,-0.22174,-0.49196,0.69632,-0.27250,-0.04378,-0.20136,1.76229,0.03655,2.24857,-0.30304,-0.83279,-0.78403,0.90163,-1.49912,-0.28178,0.25674,-1.02487,0.85548,-0.11015,0.37949,0.64478,-0.24682,1.14802,0.93007,0.03600,0.04800,0.01400,0.90200
-0.15901,1.66796,-0.55277,-0.52814,1.20583,-0.31615,-0.09134,-0.91075,-0.65550,-0.43354,-0.40506,-0.24155,1.18509,1.23151,0.10208,-0.44997,0.62105,-0.94197,1.31504,0.03144,-1.11736,0.19054,0.33455,-0.94708,-0.07520,-1.04315,-1.21576,-0.69364,-0.01335,-1.29232,-0.70382,1.47093,-0.10708,-0.05131,-0.30317,-1.59332,-0.43480,1.19387,-0.17263,-1.58433,-0.79104,-0.28076,0.18603,1.45068,0.71541,-0.73417,-0.22174,0.66159,-1.04396,0.17922,-0.20470,0.02625,-0.93323,-1.37662,1.50023,-0.08596,-0.98821,-0.78403,0.42049,-1.16776,-0.85929,-0.00593,-1.02487,0.57089,-0.11015,0.57589,-0.66684,-1.26559,0.63447,0.93007,0.02400,0.04800,0.03000,0.89800
-0.35352,0.95578,-0.55277,-0.41354,-0.45026,-0.68440,2.28447,-1.46007,-1.11299,0.59424,-1.15816,0.50257,-1.61294,0.77120,2.93786,-0.44997,0.62105,-0.94197,-0.16860,-1.00557,-1.11736,-0.25091,-0.32514,-0.75898,0.41053,0.23477,-1.61798,-1.15443,1.16833,-1.18239,-0.70382,1.94057,-0.10708,0.66190,0.83084,1.34911,0.35783,0.45831,-1.52414,-1.58433,-0.79104,-1.26253,-0.26943,1.02580,0.71541,0.95943,0.28501,-0.87648,-1.47903,-0.12193,-0.78400,-1.11181,0.86378,-0.31674,0.75190,1.43362,-1.45445,0.40688,1.38276,-1.16776,-0.47428,3.40879,-0.65669,-0.56750,1.06245,1.36148,-0.66684,-0.50151,1.31921,0.93007,0.00600,0.00000,0.00600,0.98800
-0.64528,1.19317,0.69022,-0.29895,-1.02352,-1.05266,0.17264,-0.72764,-0.19801,0.59424,-0.65609,1.49472,-1.33314,-0.60974,-0.41352,-0.90591,-0.17272,0.02236,-0.16860,-0.22781,-1.11736,0.63200,0.66439,-0.82168,-0.65808,-0.40419,-0.94761,-0.23286,0.34116,0.13672,-0.70382,0.06199,1.08302,-0.40791,1.77585,0.46638,0.75414,0.45831,-1.09734,-0.30521,-0.05716,-1.26253,-0.49715,1.45068,1.15619,-0.73417,-0.22174,1.04610,1.13139,0.63094,-0.52653,1.61954,-1.38248,0.38984,0.75190,1.21653,-0.67738,-0.38706,2.34504,-1.10149,0.10323,0.51941,0.07968,-0.28290,-0.11015,-0.20971,-0.47946,1.02665,1.66158,0.93007,0.03200,0.00600,0.00200,0.96000
-1.03430,0.24360,-0.55277,-0.52814,-1.08722,-0.31615,0.96457,-1.64318,-0.88424,-0.30507,-1.15816,-0.98566,0.06588,-0.14942,-0.15572,0.46190,0.62105,-0.45980,-1.01640,0.29070,-1.11736,1.07345,1.32408,0.62045,-0.46379,-0.72367,-1.08168,-0.23286,1.28650,-0.30298,-0.70382,0.53163,1.47972,-0.40791,0.64184,0.17214,0.35783,1.56166,-0.81282,-0.51839,-1.15798,-0.28076,0.18603,0.60093,1.59697,-0.00834,-0.22174,-0.49196,-1.04396,0.17922,-0.49435,0.70909,-0.03472,0.03655,0.00356,0.56529,-0.91050,-1.18099,1.86390,-1.30030,-1.05179,2.62078,-0.28850,0.28629,0.67158,0.96868,-0.10472,0.26257,0.46328,0.93007,0.03800,0.02200,0.00000,0.94000
1.20256,-1.18075,-0.55277,-0.52814,-1.15092,-0.31615,-0.61930,-0.36142,-0.42675,0.46577,-0.90713,1.24668,0.62548,0.77120,0.87547,-0.90591,-0.17272,-0.94197,-0.38055,-0.74632,-0.77958,-0.69236,-0.32514,-0.38277,0.21624,-0.40419,-1.88613,-1.15443,1.28650,-1.07246,-0.70382,1.47093,0.68632,-0.05131,1.39785,0.17214,-0.30269,-0.64504,-0.74168,-0.51839,-0.42410,-0.28076,-0.26943,0.60093,0.71541,0.71749,-0.22174,0.66159,0.69632,0.93209,-0.52653,-0.20136,-0.93323,-0.31674,-0.74478,1.86778,-0.59967,0.00991,-0.54178,-1.23403,-0.08927,-0.26861,-1.02487,-0.28290,-0.11015,-0.40611,-0.66684,-0.50151,2.00395,1.30885,0.03600,0.01000,0.00800,0.94600
0.13276,-0.94336,-0.55277,-0.29895,-1.53309,-0.31615,-0.35532,1.83586,-0.19801,0.33730,1.35219,0.50257,0.90528,-0.60974,-0.15572,-0.90591,-0.17272,0.02236,-0.38055,-0.22781,0.00857,-0.69236,2.31361,-0.00656,0.60483,1.51268,-1.21576,-1.15443,0.22299,-0.41291,-0.70382,1.00128,-0.90047,-0.40791,0.64184,-0.12211,0.88624,-0.64504,-0.59942,-1.15795,-0.42410,-0.77165,2.00783,-0.03637,2.03775,2.16915,0.28501,-0.10745,2.00152,-0.72422,-0.97710,-0.88420,2.66079,-0.67003,0.75190,0.56529,-0.83279,-1.18099,2.82617,-0.70385,-0.28178,-0.26861,-0.65669,0.85548,-1.28275,-0.01331,0.27003,2.04542,1.66158,1.30885,0.17600,0.02800,0.00000,0.79600
0.13276,-1.18075,-0.55277,-0.52814,-0.45026,-0.31615,0.96457,0.18790,-1.57048,0.33730,-0.65609,0.99864,-0.77353,0.31089,1.13327,-0.44997,0.62105,-0.45980,0.04335,0.29070,-1.00477,1.07345,1.48900,0.05614,-1.04666,0.87373,-1.21576,-1.15443,1.16833,0.35657,-0.70382,-0.40766,0.68632,-1.12111,1.96485,1.05486,-0.03848,-0.27726,-0.95508,0.12117,-0.05716,-0.77165,-0.95260,-0.03637,-0.60692,0.95943,-0.72850,1.43062,-0.17382,-0.42307,-1.04147,-0.42897,-0.03472,-1.02332,0.00356,0.99945,-0.36655,0.40688,0.90163,-1.43285,-1.24430,1.04475,-1.02487,1.14008,0.28072,1.95068,-0.66684,0.00787,4.22937,1.30885,0.04800,0.00600,0.00200,0.94400
-0.15901,-0.46858,-0.55277,-0.06976,-1.15092,-0.31615,1.22855,0.37100,-0.88424,0.46577,-0.65609,-0.73763,0.34568,0.31089,0.35988,-0.44997,-0.96649,0.50452,1.31504,0.03144,-0.55440,-0.25091,0.49947,-0.94708,-0.07520,1.19321,-0.94761,-0.69364,0.81383,-0.41291,-0.70382,0.53163,1.08302,1.01850,1.20885,-0.12211,0.35783,-1.38061,-1.45300,-0.94477,0.30978,0.70102,0.64148,-0.24881,2.03775,0.23360,-0.22174,1.43062,-0.17382,1.08266,-1.23457,-0.65659,0.41453,-0.67003,0.00356,0.56529,0.17741,-0.38706,0.42049,-1.16776,-0.85929,2.09544,-0.65669,1.14008,-0.11015,0.18309,0.83216,-0.24682,4.40055,1.30885,0.07600,0.01200,0.00600,0.90600
-0.25626,-0.94336,-0.55277,-0.52814,-0.76874,-0.31615,0.96457,-0.36142,-1.34173,-0.81896,-0.90713,0.25453,0.06588,1.23151,1.13327,1.37377,-0.96649,-0.45980,-1.22835,-0.74632,-1.22995,-0.69236,0.16963,0.80856,-0.75522,2.79060,-2.28835,-0.23286,0.81383,-0.41291,-0.70382,0.06199,0.68632,-0.05131,0.07484,0.46638,0.62203,-0.27726,-0.88395,-0.94477,1.77755,-0.77165,-0.95260,0.38850,1.15619,0.71749,0.28501,1.04610,1.13139,-0.12193,-0.81619,-0.42897,-0.03472,0.03655,-0.74478,1.65070,-0.75508,1.20082,-0.06064,-1.30030,-1.05179,0.25674,-0.65669,0.57089,-0.50102,0.96868,-0.85421,0.26257,3.03107,1.30885,0.02400,0.01800,0.00400,0.95400
-1.13156,-0.23118,-0.55277,-0.64273,-1.08722,0.05211,0.70059,-0.91075,-1.57048,1.10813,-0.90713,0.50257,1.18509,1.23151,0.35988,-0.90591,-0.17272,-0.94197,-0.38055,-0.48706,-0.66699,-0.69236,0.49947,0.80856,-0.65808,2.47112,-1.48391,-1.15443,1.16833,1.67568,-0.70382,0.06199,2.66982,1.73170,-0.11417,1.34911,0.75414,0.82609,-0.52829,-1.15795,0.30978,-1.26253,1.55238,-0.03637,-0.60692,1.68526,-0.22174,-0.10745,1.56645,-0.27250,-0.84837,1.16432,-0.48397,0.74313,-0.74478,1.86778,-0.83279,-0.78403,0.90163,-0.83640,-0.08927,-0.79395,-0.28850,0.28629,-0.11015,1.55788,-0.47946,-0.24682,3.71581,1.30885,0.11400,0.02600,0.00600,0.85400
-0.45077,0.48100,-0.55277,-0.52814,-0.83244,-0.68440,0.96457,1.10343,-0.19801,0.59424,-1.15816,0.99864,0.06588,-0.14942,-0.15572,-0.90591,0.62105,-0.94197,1.73894,0.54995,-1.22995,-0.69236,0.00471,-0.38277,-0.17235,0.55425,0.79536,-0.69364,0.81383,-0.52283,-0.70382,1.94057,-0.50378,-0.40791,-0.01966,0.46638,0.48993,0.45831,-0.95508,-1.37114,1.04367,-0.77165,0.86920,2.08798,2.47853,1.44332,0.28501,1.04610,0.26125,1.68495,-1.26676,-0.42897,0.41453,-0.67003,-0.74478,0.34821,-1.14362,-0.78403,-0.06064,-0.90267,-0.66678,0.51941,-1.02487,1.70927,0.67158,0.18309,0.08266,-0.24682,0.80565,1.30885,0.03000,0.02000,0.01400,0.93600
0.42452,-0.46858,-0.55277,-0.75732,-0.51396,-1.05266,0.96457,1.83586,-0.65550,-0.17659,-0.65609,0.50257,-1.33314,-1.07005,0.10208,-0.44997,0.62105,-0.45980,0.04335,0.54995,-1.34254,-0.69236,0.49947,-0.63357,-0.75522,0.23477,-0.94761,0.22793,1.16833,-1.07246,-0.70382,1.47093,-0.50378,-0.05131,1.68135,-0.41635,-0.43480,-0.27726,-0.74168,-0.73158,-0.05716,-0.77165,-0.72488,0.60093,-0.60692,0.23360,0.28501,-0.49196,2.43659,0.32979,-0.68745,-0.20136,0.41453,-1.02332,1.50023,0.99945,-0.21113,0.40688,-1.02291,-1.03521,-1.05179,1.30742,0.81604,-0.28290,-0.89188,-0.60251,-0.66684,-0.50151,-0.39265,1.30885,0.01200,0.00800,0.02600,0.95400
-0.45077,0.95578,-0.55277,-0.75732,-1.21461,-1.05266,0.70059,-0.17832,-0.88424,0.72272,-0.40506,2.23883,-0.49373,0.77120,0.87547,-0.44997,-0.17272,-0.45980,-0.38055,0.03144,-1.22995,-0.69236,0.66439,0.11884,-0.75522,0.87373,-0.94761,0.68871,0.34116,0.13672,-0.70382,0.53163,0.68632,2.80151,1.39785,1.64335,0.35783,0.09052,-0.67055,-1.58433,-0.42410,-1.26253,-0.04170,1.02580,0.71541,0.95943,0.79177,-0.49196,-0.17382,1.53438,-0.94492,-0.65659,2.21154,-1.37662,-0.74478,0.34821,-0.05572,-0.78403,-1.02291,-1.36657,-0.85929,-0.53128,0.07968,0.00169,-0.89188,1.36148,-1.22896,0.00787,1.14802,1.30885,0.04400,0.00400,0.00200,0.95000
-0.74254,-1.89293,-0.55277,-0.41354,-1.34200,-0.68440,-0.09134,-0.91075,-0.19801,1.62202,-0.40506,-0.24155,-0.77353,0.31089,-0.41352,-0.44997,1.41482,-0.94197,0.46725,-0.74632,-0.32921,-0.69236,1.32408,-0.06926,-1.14381,0.87373,-0.81353,-0.23286,2.35001,-0.19306,-0.70382,-0.40766,-0.50378,-1.12111,2.72086,0.46638,-0.17059,0.82609,-1.73753,-0.09202,-0.42410,-1.26253,1.32465,0.60093,1.59697,-0.00834,-0.22174,0.27707,0.69632,0.63094,-1.04147,-0.88420,0.41453,-0.31674,-0.74478,1.43362,-0.44425,-1.18099,0.90163,-1.36657,-0.28178,0.78208,1.18422,-0.28290,-0.11015,1.36148,-0.47946,0.77196,-0.56383,1.30885,0.05400,0.01800,0.01200,0.91600
-1.13156,-0.94336,-0.55277,-0.29895,-1.40570,-1.05266,1.49253,1.10343,-0.65550,0.20883,-0.90713,0.99864,-1.05334,-0.14942,0.10208,-0.90591,-0.17272,-0.94197,-0.38055,-0.74632,-0.66699,-0.69236,0.66439,-0.75898,0.11909,-0.08471,-0.54538,0.22793,0.45932,-0.41291,-0.70382,0.53163,0.28962,0.30530,1.01985,0.17214,2.47149,0.09052,-1.59527,-1.15795,-0.05716,-1.26253,-0.26943,0.81337,1.59697,1.44332,1.80529,-0.10745,-0.60889,-1.02537,-1.00929,-0.20136,0.41453,-1.02332,0.00356,1.43362,-0.59967,-0.38706,-0.54178,-1.03521,-0.85929,1.57009,-1.39305,0.28629,1.45332,-0.60251,-0.66684,-1.01090,0.12091,1.30885,0.01800,0.01000,0.01200,0.96000
-1.13156,0.24360,-0.55277,-0.64273,-0.64135,-1.05266,1.22855,1.46965,-0.88424,-0.17659,-0.90713,0.25453,-1.33314,-0.60974,-0.92912,0.46190,1.41482,-0.94197,-0.16860,-0.22781,-0.89217,-0.25091,1.48900,-0.94708,0.31339,-0.08471,-1.75205,-0.23286,0.45932,-0.85261,-0.70382,-0.40766,0.68632,0.66190,0.35834,1.05486,0.09362,0.82609,-1.52414,-0.30521,-0.79104,-1.26253,-0.95260,2.72529,0.27464,0.47554,-0.72850,-0.87648,-0.60889,-0.12193,-0.42998,0.25387,-0.48397,-1.02332,0.00356,1.43362,-0.52196,-0.78403,0.42049,-1.16776,-1.05179,1.04475,0.07968,0.57089,-0.89188,-0.20971,-0.10472,0.00787,-0.56383,1.30885,0.00400,0.01000,0.02400,0.96200
-0.54803,-0.46858,-0.55277,-0.64273,-0.89613,-0.68440,0.70059,-0.91075,-1.11299,0.59424,-1.15816,1.49472,1.46489,1.69182,0.10208,-0.90591,0.62105,0.02236,1.31504,1.06846,-1.00477,-0.69236,0.16963,-0.69628,-0.75522,0.87373,-1.21576,-1.15443,0.57749,-0.63276,-0.70382,0.06199,1.08302,0.30530,1.30335,1.93759,-0.03848,-0.64504,-1.23961,-0.09202,-0.42410,-0.77165,1.32465,-0.03637,0.71541,2.65303,0.79177,0.66159,2.00152,-0.42307,-0.84837,0.02625,-0.48397,-0.31674,-0.74478,0.99945,-0.36655,-1.18099,0.90163,-1.10149,-1.05179,0.51941,-0.28850,-0.85210,1.45332,0.18309,0.27003,-1.01090,1.49040,1.30885,0.01000,0.00400,0.02000,0.96600
0.52178,-1.41815,-0.55277,0.27401,-0.32287,-0.68440,1.49253,0.00479,-1.11299,-0.17659,-0.65609,-0.24155,-0.21393,-0.60974,0.35988,-0.44997,-0.96649,-0.45980,0.46725,0.29070,-1.00477,-0.69236,0.33455,-0.88438,0.02195,0.55425,-0.41131,-0.69364,-0.13152,-1.40224,-0.70382,-0.40766,2.66982,-0.40791,0.26384,-0.41635,-0.43480,0.45831,-1.73753,-1.15795,1.04367,-1.26253,1.09693,1.02580,-1.04770,-0.00834,2.81881,-0.49196,3.74180,0.02865,-0.46217,0.48148,2.21154,-1.02332,0.00356,0.99945,-0.52196,-0.78403,-0.06064,-0.83640,-0.47428,-0.79395,-1.02487,0.00169,1.06245,0.18309,0.45741,-0.75621,-0.90621,1.30885,0.03800,0.03600,0.04200,0.88400
-0.06175,-0.46858,-0.55277,-0.52814,-0.38657,-1.05266,1.75651,0.00479,-1.79922,1.36508,-0.40506,0.50257,1.18509,0.77120,-0.67132,-0.90591,-0.96649,-0.94197,-0.38055,-1.26483,-0.89217,0.19054,-0.16022,-0.06926,0.41053,0.55425,-0.94761,-0.69364,0.57749,-0.74269,-0.70382,-0.40766,1.08302,-0.40791,0.16934,1.05486,-0.03848,-0.64504,-0.95508,-0.94477,1.04367,-0.77165,0.64148,1.87555,0.27464,2.16915,-0.22174,1.04610,0.69632,0.02865,-1.10584,-0.65659,0.86378,0.03655,-0.74478,0.13113,0.02199,-0.38706,1.86390,-1.10149,0.48824,-0.53128,0.07968,1.14008,-0.11015,0.37949,-0.66684,0.00787,2.00395,1.30885,0.04400,0.00600,0.01000,0.94000
-0.54803,0.00621,-0.55277,-0.75732,-1.08722,-1.05266,-0.61930,-1.09385,-1.34173,0.08035,-0.40506,-1.72978,0.34568,-0.60974,0.10208,-0.90591,-0.96649,-0.45980,0.04335,-0.48706,-0.21662,-0.69236,0.49947,-0.19467,-0.46379,-0.08471,-2.02020,-0.69364,-0.01335,-0.30298,-0.70382,1.94057,2.27312,-0.40791,1.77585,0.17214,-0.43480,0.45831,-0.67055,-0.30521,0.30978,-0.28076,0.41375,1.23824,0.27464,1.44332,-0.22174,-1.26099,1.13139,1.08266,-1.07365,-0.20136,-0.48397,-0.31674,0.00356,2.08486,-0.67738,-1.18099,1.38276,-0.57131,-0.66678,-0.00593,-1.39305,2.56306,-0.50102,-0.40611,-0.47946,0.26257,1.14802,1.30885,0.08200,0.04600,0.00200,0.87000
-0.45077,0.00621,-0.55277,-0.75732,-0.89613,-1.05266,1.75651,0.37100,-1.34173,0.20883,-0.90713,-0.98566,0.62548,-0.14942,-0.92912,0.00596,-0.17272,-0.94197,0.67920,0.80921,-0.66699,-0.69236,0.49947,-0.50817,-0.65808,-0.40419,-1.21576,-0.69364,0.22299,-0.52283,-0.70382,-0.40766,1.08302,-0.05131,2.53186,-1.29907,-0.03848,0.82609,-1.02621,-0.73158,-1.15798,-1.26253,-1.18033,1.87555,0.27464,0.95943,-0.72850,-0.87648,-0.17382,0.32979,-0.75182,-0.42897,1.76229,-1.37662,-0.74478,2.51902,-0.83279,-0.78403,1.86390,-0.57131,-0.28178,-0.79395,0.81604,1.70927,0.28072,0.18309,-0.29209,-0.50151,2.00395,1.30885,0.05800,0.04000,0.01000,0.89200
-0.06175,0.48100,-0.55277,0.15942,-0.89613,1.15687,0.70059,-0.72764,-0.88424,-0.04812,-0.90713,-0.73763,0.90528,-0.14942,0.35988,0.91783,-0.96649,-0.45980,0.04335,-0.74632,-0.66699,-0.69236,0.82931,-0.63357,-0.46379,0.87373,-1.61798,-0.69364,-0.13152,-1.29232,-0.11602,-0.40766,0.68632,-0.40791,1.68135,1.64335,-0.17059,0.82609,-0.24376,-1.37114,-0.79104,0.21013,1.32465,1.23824,0.27464,0.71749,-0.72850,-0.10745,1.13139,-0.27250,-0.65527,-1.11181,-0.48397,-1.02332,-0.74478,0.13113,-0.98821,-1.18099,0.42049,-0.96894,-0.66678,1.57009,-1.39305,0.57089,0.67158,-0.60251,-1.04159,0.00787,0.46328,1.68764,0.07200,0.02200,0.00800,0.89800
-0.06175,0.00621,-0.55277,-0.29895,-0.45026,-1.05266,-0.35532,-1.46007,-1.57048,-0.94743,-0.90713,0.25453,0.06588,-0.60974,0.87547,-0.90591,-0.96649,0.50452,-0.38055,-0.48706,-1.22995,-0.69236,0.33455,-0.50817,-0.26949,-0.40419,-0.14316,0.22793,-0.24968,-1.18239,-0.70382,-0.87731,1.87642,-0.40791,1.01985,-0.12211,0.75414,2.66501,-1.66640,-0.09202,-0.79104,-1.26253,-0.72488,-0.03637,0.27464,0.23360,0.79177,-1.26099,-0.60889,-0.27250,-0.52653,-0.42897,2.66079,-0.31674,-0.74478,1.65070,-0.44425,-0.38706,1.38276,-0.50504,-0.85929,1.57009,-0.65669,1.70927,0.67158,-0.01331,0.08266,-0.24682,-0.56383,1.68764,0.02200,0.10200,0.02400,0.85200
-0.06175,0.71839,-0.55277,-0.52814,-0.89613,-0.31615,1.75651,0.37100,-1.34173,0.20883,-0.90713,0.50257,0.06588,-0.14942,-0.15572,-0.90591,-0.96649,-0.94197,0.67920,0.03144,-1.00477,-0.25091,0.66439,-1.00978,-0.65808,1.19321,-2.02020,-0.23286,0.10482,-0.41291,-0.11602,1.47093,1.87642,-0.05131,1.68135,1.93759,-0.17059,0.45831,-1.31074,0.12117,-0.05716,-0.77165,0.64148,-0.67368,-0.60692,-0.00834,0.28501,1.81514,-0.17382,0.17922,-1.20239,-0.65659,0.41453,-1.02332,0.00356,3.17027,-1.45445,0.00991,1.38276,-1.36657,-0.85929,0.25674,-0.28850,0.85548,-0.11015,-0.40611,-0.10472,-1.01090,-0.39265,1.68764,0.03600,0.03200,0.00400,0.92800
-1.13156,0.95578,-0.55277,-0.29895,-0.95983,-0.68440,0.70059,0.18790,0.03073,-0.30507,-1.15816,-0.48959,-0.21393,-0.60974,0.87547,-0.90591,-0.96649,0.02236,-0.38055,-1.26483,-0.77958,-0.69236,0.00471,-0.82168,-0.17235,0.55425,-0.94761,-0.69364,1.16833,0.68635,-0.70382,0.53163,0.28962,-0.40791,0.45284,1.64335,0.35783,-0.27726,-0.38602,-1.58433,-1.15798,-1.26253,1.09693,2.08798,1.59697,1.20137,0.28501,-0.10745,1.13139,-1.17594,-1.07365,-0.42897,-0.03472,-0.67003,0.75190,0.13113,-1.29904,0.00991,0.42049,-1.10149,-0.28178,1.83277,0.81604,-0.28290,0.67158,0.57589,-0.85421,2.04542,0.80565,1.68764,0.01600,0.00600,0.00600,0.97200
1.78609,-0.94336,-0.55277,-0.29895,-0.95983,0.42036,0.17264,0.55411,-0.88424,-0.30507,-0.90713,0.50257,-0.21393,2.15213,1.64887,-0.90591,0.62105,-0.45980,0.89115,-0.22781,-1.11736,-0.69236,-0.16022,-0.88438,-0.17235,1.19321,-1.88613,-0.69364,0.69566,-0.30298,-0.70382,-0.87731,-0.90047,-0.76451,1.20885,1.05486,-0.30269,3.03279,-1.16848,-0.51839,-0.05716,-0.77165,-0.04170,0.17606,0.27464,-0.73417,0.79177,-1.26099,-0.17382,2.43782,-1.33112,-0.42897,0.86378,0.74313,-0.74478,2.95319,-1.22133,-0.78403,2.34504,-1.30030,0.29574,-0.00593,-0.65669,0.57089,0.28072,0.96868,-0.47946,-0.24682,1.14802,1.68764,0.02600,0.01600,0.00000,0.95800
0.52178,-1.18075,-0.55277,-0.41354,-0.64135,1.15687,1.75651,-0.91075,-0.42675,0.08035,-1.15816,0.00649,1.74469,0.31089,2.16447,0.46190,-0.17272,0.02236,-0.16860,-1.00557,-1.00477,-0.25091,-0.49006,-0.82168,-1.04666,1.83216,-1.61798,-0.69364,0.93199,-0.41291,-0.70382,0.53163,1.87642,-0.40791,2.15386,0.76062,-0.03848,1.19387,-1.52414,-1.58433,-1.15798,-0.77165,-0.26943,-0.46125,0.71541,-0.25029,1.29853,-0.10745,0.26125,-1.02537,-1.23457,-0.65659,-0.03472,-1.02332,0.00356,2.30194,-0.75508,-0.38706,0.90163,-1.30030,-1.24430,0.51941,0.07968,-0.28290,-1.28275,1.55788,-0.10472,0.26257,1.14802,1.68764,0.02400,0.00800,0.00000,0.96800
0.52178,-1.65554,-0.55277,-0.75732,-0.70505,0.05211,1.75651,-0.36142,-1.11299,0.59424,-1.15816,0.00649,0.34568,0.31089,0.87547,-0.44997,-0.17272,-0.94197,-0.59250,-1.26483,-1.22995,0.19054,-0.98482,-0.94708,-0.36664,2.47112,-1.75205,-0.23286,0.34116,-1.07246,-0.70382,-0.87731,0.28962,-0.40791,0.92534,0.46638,0.75414,0.45831,-1.66640,-0.09202,0.30978,-0.77165,-0.26943,0.38850,0.71541,-0.49223,-0.22174,1.04610,-0.60889,-0.72422,-1.36331,-0.65659,0.41453,0.38984,-0.74478,2.95319,-1.60987,-0.78403,0.42049,-1.43285,-0.28178,0.25674,0.81604,-1.13670,0.28072,2.73627,-1.22896,0.26257,0.63447,1.68764,0.00600,0.01800,0.01400,0.96200
-1.52058,-0.46858,-0.55277,-0.64273,1.26952,-0.31615,2.54844,-0.72764,-0.65550,0.59424,-1.15816,-0.98566,-0.21393,0.31089,1.39107,-0.44997,-0.17272,-0.94197,-0.38055,-0.48706,-1.11736,-0.25091,0.00471,0.18154,-1.04666,-0.08471,-1.48391,-0.69364,0.22299,-0.96254,-0.70382,1.94057,-0.90047,-0.40791,1.87035,-0.12211,-0.96321,1.92944,-1.02621,-0.30521,-0.05716,-0.77165,1.32465,-0.24881,-1.04770,-0.25029,0.28501,0.27707,-0.17382,-1.02537,-1.10584,0.93670,-0.03472,-1.02332,-0.74478,2.51902,-0.91050,-0.38706,2.34504,-1.49912,-0.85929,-0.26861,-1.39305,0.57089,-0.50102,0.18309,1.76903,-1.01090,1.31921,1.68764,0.01200,0.02600,0.02200,0.94000
-0.64528,0.95578,-0.55277,-0.52814,-0.13178,-0.68440,1.22855,-0.36142,-0.19801,0.20883,-1.15816,-0.98566,0.62548,-0.60974,2.42227,-0.44997,-0.17272,-0.45980,-0.16860,-1.00557,-1.22995,-0.25091,0.16963,-1.00978,-0.56093,0.23477,-1.34983,0.22793,1.05016,-1.40224,-0.70382,0.53163,-0.50378,-0.76451,2.34286,-1.29907,-0.43480,0.82609,-1.66640,-0.09202,-0.79104,-0.28076,0.41375,0.81337,-0.16614,0.47554,-0.22174,-0.10745,0.69632,-0.27250,-0.84837,2.75761,-0.93323,0.38984,-0.74478,2.95319,-1.37674,0.40688,-0.54178,-1.43285,-0.47428,-0.79395,-0.65669,1.42468,-1.28275,-0.40611,1.39428,-0.75621,1.83277,1.68764,0.00600,0.00600,0.01600,0.97200
