A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10
1.46494,0.91745,0.20477,-0.30131,-1.04897,-0.53981,-1.67513,-0.75232,-0.55275,-1.23648,1.05888,-0.98918,1.65555,-0.05842,-0.41397,-0.02363,2,2,2,2,2,2,1,2,2,2
-0.89948,-1.17891,-0.55444,0.84670,-0.34517,0.86777,-0.46507,0.11707,-0.84570,-0.90622,-1.62294,-1.28416,-0.26963,-0.90293,1.26226,-0.61058,2,1,2,2,2,2,2,2,2,2
-0.92867,-0.93228,-0.17483,0.84670,0.15336,1.20114,-0.10532,0.55176,-0.37698,-0.35579,-1.62294,-1.28416,-0.89643,-0.87277,1.26226,-0.66648,2,1,2,2,2,2,2,2,2,2
-0.69515,-0.37736,-1.54142,-0.97968,-0.96099,1.27523,0.64689,1.82240,1.26354,2.28626,0.44206,0.92823,0.13332,-0.32987,-0.00688,-0.80623,2,2,2,2,2,2,2,1,2,2
0.47247,-0.00742,1.00195,0.84670,1.06244,0.34919,0.51607,0.08363,1.26354,-0.09893,0.60297,-0.95231,-0.76212,-1.05373,-1.13235,-0.58263,2,2,2,1,2,2,2,2,2,2
1.11466,0.91745,0.92603,0.32488,-0.75572,-0.16940,-1.67513,-0.55169,-0.69923,-1.23648,1.05888,-0.98918,0.62581,-0.08858,-1.08446,-0.05158,2,2,2,2,2,2,1,2,2,2
-0.72434,-1.11725,0.12885,-1.91896,-0.16922,-2.09556,-1.67513,-1.48796,-0.99218,0.08455,0.06661,1.22321,2.01373,1.96236,-0.07872,1.65338,2,2,2,2,2,2,2,2,1,2
-0.63677,0.05424,-1.50346,-1.29277,-0.93167,-2.02148,0.67959,-1.48796,1.26354,0.30472,0.57615,2.03442,-1.20983,1.96236,-1.13235,0.75897,1,2,2,2,2,2,2,2,2,2
0.35571,0.48585,1.72321,0.84670,0.88649,0.12694,0.09091,-0.01669,1.26354,0.12124,0.89797,-0.91543,-0.31440,-1.02357,-1.13235,-0.80623,2,2,2,1,2,2,2,2,2,2
-0.52001,-1.11725,-0.51648,-1.81459,-0.31584,-1.65106,-1.67513,-1.48796,-1.31442,-0.20901,-0.92567,0.89135,-0.31440,1.60043,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
1.64009,0.05424,0.88807,0.84670,0.32931,0.46031,1.43179,1.82240,1.26354,0.96523,0.60297,-0.50983,-0.49349,-0.99341,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
1.69847,-1.17891,2.25466,0.84670,0.09471,0.68256,0.25443,-0.05012,-0.20121,-1.08970,-1.62294,-1.28416,-1.34415,0.03206,0.85518,0.78692,2,2,2,2,2,2,2,2,1,2
-1.13301,-0.62399,-0.63036,0.84670,0.00673,0.68256,-0.33425,-0.01669,-1.10936,-0.72275,-0.68430,-1.28416,0.53626,-1.05373,1.26226,-0.80623,2,2,1,2,2,2,2,2,2,2
-0.52001,0.23922,-1.04793,-1.03186,0.50526,-0.87319,-0.30154,-1.48796,-1.66596,-0.61266,-1.48885,1.22321,-0.94120,1.96236,1.26226,1.90493,2,2,2,2,2,1,2,2,2,2
-0.28648,-0.13073,-1.35162,-1.24059,-1.22492,-1.91035,0.41795,-1.48796,1.26354,0.04785,0.76388,1.70256,-0.98598,1.96236,-1.13235,1.51363,1,2,2,2,2,2,2,2,2,2
-1.10382,-0.06907,0.31866,0.84670,1.15041,0.53439,0.22173,0.21738,1.17565,0.56158,1.05888,-0.58357,-0.26963,-1.05373,-1.13235,-0.69443,2,2,2,1,2,2,2,2,2,2
-0.66596,-0.99394,0.39458,0.84670,0.29998,0.94185,0.15632,0.31769,0.09174,-0.61266,-1.62294,-1.13667,-1.16506,-1.05373,1.26226,-0.75033,2,1,2,2,2,2,2,2,2,2
-1.13301,0.73248,-0.36464,0.84670,0.03606,0.16398,0.05821,-0.35107,-0.43557,-1.23648,-0.87203,-0.50983,0.26763,0.06222,1.26226,0.42357,2,2,2,2,2,2,2,1,2,2
-0.84110,0.54750,1.64728,0.84670,-0.37449,1.16410,-0.98834,0.75239,0.17962,0.96523,1.05888,-0.10422,0.22286,-1.05373,-1.13235,-0.30313,2,2,2,2,2,1,2,2,2,2
1.78604,0.73248,1.26768,0.84670,-0.22787,0.86777,-0.66129,0.38457,0.06244,0.19463,0.17388,-0.91543,-0.94120,-1.05373,-1.13235,-0.80623,2,2,2,2,2,1,2,2,2,2
1.20223,0.54750,-0.28872,0.84670,-0.08124,-0.31756,1.46450,1.35427,0.88270,2.13948,1.05888,0.33826,0.93921,-1.05373,-1.13235,-0.27518,2,2,2,2,2,2,2,2,2,1
0.88113,0.60916,1.26768,-0.97968,1.26771,1.27523,-0.23613,1.38771,1.17565,1.51566,1.05888,-0.17797,0.04377,-1.05373,-1.13235,-0.38698,2,2,2,2,2,2,2,2,2,1
1.78604,0.91745,0.66030,0.74233,-0.60909,0.53439,-0.79211,0.01675,0.17962,0.08455,0.46888,-0.80481,-0.71735,-1.05373,-1.13235,-0.72238,2,2,2,2,2,1,2,2,2,2
1.05628,0.91745,1.41952,-0.09258,1.09176,1.16410,0.18902,1.32083,1.26354,1.11201,0.81752,-0.06735,-0.09054,-0.75212,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
1.78604,0.42419,0.62234,0.84670,-0.05192,0.01581,0.05821,-0.48482,-0.84570,-1.23648,-1.62294,-0.54670,-0.94120,0.39399,0.90307,0.89872,2,2,2,2,2,2,2,2,1,2
-0.02377,-0.06907,-1.27570,-1.29277,-1.45952,-1.79923,-0.20343,-1.48796,0.88270,-0.13562,1.05888,1.33383,0.40195,1.96236,-0.86894,1.65338,1,2,2,2,2,2,2,2,2,2
-0.92867,-0.37736,-0.02299,0.84670,-0.08124,0.01581,-0.56318,-0.48482,-1.49019,-1.23648,-1.62294,-0.98918,-0.26963,-0.78229,1.26226,-0.55468,2,2,1,2,2,2,2,2,2,2
1.78604,0.91745,0.58438,0.58579,0.82784,0.68256,1.43179,1.28740,1.17565,0.74506,0.76388,-0.32546,-0.26963,-0.81245,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.40325,0.91745,-1.54142,-0.82313,-1.34222,-0.98431,0.77770,0.08363,1.26354,0.70836,-0.25521,1.66569,-0.26963,0.15270,-0.00688,-0.80623,2,2,2,2,1,2,2,2,2,2
-1.13301,-1.85715,-0.25075,0.16833,0.09471,1.27523,-0.07261,0.61864,-0.28910,-0.28240,-1.30112,-1.28416,-0.94120,-0.90293,1.26226,-0.66648,2,1,2,2,2,2,2,2,2,2
-1.13301,0.36253,-0.17483,0.84670,0.47593,0.49735,0.71229,-0.18388,0.17962,-1.23648,-0.57703,-0.58357,0.26763,-0.05842,1.26226,0.11612,2,2,2,2,2,2,2,1,2,2
-0.54920,-1.79549,-0.25075,-3.64097,0.59324,-2.42893,1.59531,-0.61857,1.08777,1.33218,0.12024,2.40315,-1.25461,1.81156,-1.13235,0.98257,1,2,2,2,2,2,2,2,2,2
-1.13301,0.91745,0.73623,0.84670,1.47299,0.97889,0.35255,0.45145,-0.43557,-0.64936,-0.52339,-1.28416,-1.47846,0.18286,0.87912,0.45152,2,2,2,2,2,2,2,1,2,2
0.64761,0.67082,-1.04793,0.27269,-1.45952,-0.91023,-0.46507,-1.48796,1.08777,-0.86953,1.05888,0.92823,0.40195,1.96236,-0.98868,1.90493,1,2,2,2,2,2,2,2,2,2
0.70599,-0.37736,1.00195,0.84670,1.47299,1.27523,1.07204,0.95302,0.35539,0.59828,0.33479,-0.43608,-0.62780,-0.93309,-1.13235,-0.80623,2,2,2,1,2,2,2,2,2,2
0.23894,-1.05560,0.69826,0.84670,1.47299,1.05298,0.97393,0.38457,-0.28910,-0.39249,-1.62294,-1.17354,-0.44871,-0.78229,1.23831,-0.80623,2,2,1,2,2,2,2,2,2,2
1.78604,0.91745,0.39458,-0.09258,-0.96099,-0.39165,-1.67513,-0.68545,-0.72852,-1.23648,0.60297,-0.76794,0.98398,0.24319,-0.53370,0.28382,2,2,2,2,2,2,1,2,2,2
1.49413,0.91745,0.20477,-0.30131,-0.87302,-0.57685,-1.11915,-0.85264,0.06244,-1.23648,1.05888,-0.65732,-0.31440,-0.23939,-1.13235,-0.35903,2,2,2,2,2,2,1,2,2,2
-1.10382,-0.31570,-1.54142,-0.56222,-0.81437,1.23818,0.64689,1.85584,1.26354,2.35965,0.60297,1.11259,0.53626,-0.08858,0.18468,-0.80623,2,2,2,2,2,2,2,1,2,2
1.08547,-1.17891,1.57136,0.84670,-1.45952,0.83073,-0.07261,0.28426,1.17565,-0.68605,-0.76476,-1.28416,-0.76212,0.12254,1.26226,1.20618,2,2,2,2,2,2,2,2,1,2
0.88113,0.85579,-1.04793,0.84670,-1.45952,-0.02123,0.09091,0.78583,0.38469,1.47896,1.05888,0.08014,0.84966,-0.90293,-0.72527,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.63677,0.85579,-0.40260,0.84670,-1.45952,-0.46573,-1.21727,-1.35421,0.76552,-1.23648,1.05888,0.41200,-1.20983,0.60512,-0.98868,-0.44288,2,2,2,2,2,2,1,2,2,2
1.49413,-0.37736,1.11583,0.84670,-1.45952,0.31214,-0.00720,-0.25075,1.26354,-1.23648,-1.03294,-0.91543,0.04377,0.45431,0.75939,1.62543,2,2,2,2,2,2,2,2,1,2
-0.28648,-0.74731,0.62234,0.84670,1.38501,0.79368,0.97393,0.21738,-0.34769,-0.35579,-1.62294,-1.17354,-0.44871,-0.99341,1.26226,-0.80623,2,2,1,2,2,2,2,2,2,2
1.78604,0.91745,0.31866,-0.19695,-0.96099,-0.53981,-1.67513,-0.85264,-0.66993,-1.23648,0.81752,-0.73107,0.98398,0.27335,-0.58159,0.28382,2,2,2,2,2,2,1,2,2,2
1.78604,0.91745,0.85011,0.06396,-0.49179,-0.13235,-1.41349,-0.25075,-1.66596,-0.97961,-0.57703,-1.28416,0.22286,-0.29971,-0.53370,0.33972,2,2,2,2,2,2,1,2,2,2
-0.63677,-0.93228,-1.54142,-2.70169,-0.75572,-2.42893,0.51607,-1.01983,1.17565,0.52489,1.05888,2.03442,0.17809,1.96236,-0.46186,1.17823,1,2,2,2,2,2,2,2,2,2
-1.13301,0.42419,-0.36464,0.84670,0.29998,0.83073,-0.13802,0.31769,-0.96288,-0.31910,-0.73794,-1.28416,0.49149,-0.99341,1.26226,-0.58263,2,2,1,2,2,2,2,2,2,2
-1.13301,0.11590,-0.21279,0.84670,0.21201,0.60848,-0.33425,0.28426,-1.02147,-0.28240,-0.92567,-1.28416,0.49149,-0.84261,1.26226,-0.24723,2,2,1,2,2,2,2,2,2,2
-0.81191,0.91745,-1.54142,-1.86677,-0.96099,-2.42893,0.54877,-1.35421,1.26354,0.45150,0.76388,2.18191,-0.67257,1.72107,-0.82105,0.59127,1,2,2,2,2,2,2,2,2,2
1.78604,0.91745,0.50846,0.42924,-0.90234,0.42327,-1.28268,0.28426,0.03315,0.81845,0.33479,-0.28859,-0.53826,-1.02357,-1.13235,-0.80623,2,2,2,2,2,1,2,2,2,2
-0.52001,0.23922,-0.17483,0.84670,-0.75572,-0.16940,-1.67513,-0.45138,-1.63667,-0.46588,-0.76476,-1.21042,0.53626,-1.05373,1.26226,-0.33108,2,2,1,2,2,2,2,2,2,2
-1.13301,-3.09030,-0.13687,-1.76241,0.68121,0.31214,1.59531,1.85584,0.97059,1.73583,0.44206,0.67011,0.35718,-0.26955,0.32836,-0.80623,2,1,2,2,2,2,2,2,2,2
0.50166,0.91745,-1.54142,0.74233,-1.16627,0.27510,0.41795,1.25396,0.70693,1.33218,1.05888,-0.06735,0.40195,-0.84261,-0.94078,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.46163,-0.62399,0.47050,0.84670,0.73986,0.46031,-0.23613,0.18394,-1.66596,-0.06223,-1.56930,-0.62045,-0.22486,-0.81245,1.26226,-0.80623,2,2,1,2,2,2,2,2,2,2
1.20223,0.48585,-1.54142,0.84670,-1.25424,-0.13235,0.87582,-0.35107,0.20892,-1.23648,-1.62294,-0.54670,0.04377,0.63528,1.26226,1.70928,2,2,2,2,2,2,2,2,1,2
-0.25729,0.05424,-0.78221,-1.34495,0.53458,-1.13248,-0.62859,-1.48796,-1.66596,-0.57597,-1.19385,1.07572,-0.71735,1.96236,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
0.00542,-1.73383,2.25466,0.32488,-0.60909,1.27523,-0.46507,0.65207,1.11706,2.13948,0.92479,0.52262,1.20784,-0.96325,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
-1.13301,-1.54886,-0.06095,-0.51004,0.68121,0.94185,1.59531,1.85584,0.67764,1.51566,0.17388,0.59637,-0.18008,-0.29971,-0.19845,-0.80623,2,1,2,2,2,2,2,2,2,2
0.76437,0.30087,1.22972,0.84670,1.06244,0.34919,0.67959,0.18394,1.26354,-0.17232,0.49570,-0.98918,-0.76212,-1.05373,-1.13235,-0.63853,2,2,2,1,2,2,2,2,2,2
1.26061,0.91745,0.31866,-0.45786,-0.69707,-0.68798,-1.11915,-0.88607,-0.02544,-1.23648,1.05888,-0.62045,-0.00100,-0.11874,-1.13235,-0.24723,2,2,2,2,2,2,1,2,2,2
1.78604,-0.25405,0.81215,0.84670,-0.43314,0.23806,-0.17073,-0.31763,-0.52346,-1.23648,-1.62294,-0.76794,-0.94120,0.27335,1.11858,0.78692,2,2,2,2,2,2,2,2,1,2
-1.13301,0.91745,0.43254,0.69015,0.59324,0.53439,0.94123,0.55176,1.11706,0.37811,1.05888,-0.36233,0.49149,-0.75212,-0.70132,-0.80623,2,2,2,1,2,2,2,2,2,2
0.15137,0.42419,0.81215,0.84670,1.47299,0.94185,0.81041,0.65207,0.99988,0.34141,0.60297,-0.76794,-0.58303,-1.05373,-1.13235,-0.44288,2,2,2,1,2,2,2,2,2,2
-0.66596,-0.93228,-0.06095,-0.45786,0.88649,1.27523,0.35255,0.78583,-0.11333,0.08455,-0.28203,-1.06293,-2.46344,-1.05373,1.26226,-0.72238,2,1,2,2,2,2,2,2,2,2
-1.13301,-1.17891,-0.93405,0.48142,0.97446,1.27523,1.30097,0.95302,0.15033,0.45150,-1.03294,-0.50983,-1.20983,-1.05373,1.26226,-0.72238,2,2,1,2,2,2,2,2,2,2
0.15137,0.91745,-0.97201,-0.24913,-1.45952,-0.68798,0.54877,-0.08356,1.26354,1.36888,0.57615,0.92823,-0.13531,-0.14891,-0.53370,-0.80623,2,2,2,2,1,2,2,2,2,2
1.55251,0.91745,-0.82017,0.74233,-0.13989,-0.20644,1.52991,1.52146,1.26354,1.47896,1.05888,-0.32546,-0.58303,-1.05373,-1.13235,0.06022,2,2,2,2,2,2,2,2,2,1
1.78604,-1.85715,1.38156,0.84670,-1.45952,0.83073,0.15632,0.11707,0.97059,-1.23648,-1.22067,-1.24729,-0.26963,0.45431,1.21437,1.45773,2,2,2,2,2,2,2,2,1,2
0.12218,0.91745,-1.54142,-0.51004,-1.01964,-0.72502,1.59531,-0.05012,1.11706,1.29549,0.30797,1.44445,0.53626,0.06222,0.40020,-0.80623,2,2,2,2,1,2,2,2,2,2
-1.13301,-0.25405,0.35662,-1.60586,1.47299,-1.50289,0.58148,-1.48796,-0.84570,-0.35579,-0.44294,0.70699,1.02875,1.47978,-0.19845,1.98878,2,2,2,2,2,2,2,2,1,2
0.32652,-0.31570,1.34360,0.84670,1.26771,0.64552,0.87582,0.58520,1.26354,0.15794,0.57615,-0.84169,-0.58303,-1.05373,-1.13235,-0.55468,2,2,2,1,2,2,2,2,2,2
0.47247,0.42419,2.06485,-0.14476,1.09176,1.27523,0.18902,1.35427,1.26354,1.29549,0.65661,0.11702,-0.40394,-0.57116,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.84110,-1.17891,-0.40260,0.84670,-0.31584,0.90481,-0.20343,0.31769,-0.46487,-0.61266,-1.62294,-1.28416,-0.53826,-0.93309,1.26226,-0.72238,2,1,2,2,2,2,2,2,2,2
-0.78272,-0.06907,-1.54142,-1.08404,-1.22492,-1.83627,-0.17073,-1.48796,0.91200,-0.68605,1.05888,0.89135,0.71535,1.78139,-0.43791,1.98878,1,2,2,2,2,2,2,2,2,2
1.78604,0.91745,1.11583,0.27269,0.15336,0.31214,-0.39966,0.51832,-1.05077,0.41480,-1.38158,-0.17797,-2.46344,-0.60132,-1.13235,-0.80623,2,1,2,2,2,2,2,2,2,2
-0.16972,0.91745,-1.54142,-0.61440,-1.25424,-0.72502,0.84311,-0.18388,1.26354,1.03862,0.79070,0.96510,0.62581,-0.14891,0.23258,-0.80623,2,2,2,2,1,2,2,2,2,2
0.73518,-0.93228,2.25466,0.84670,0.09471,0.86777,0.97393,1.25396,1.14636,1.18540,1.03206,-0.43608,-0.04577,-1.05373,-1.13235,-0.49878,2,2,2,2,2,2,2,2,2,1
-0.08215,-0.93228,1.03991,0.84670,0.50526,0.86777,0.18902,0.15050,-0.61134,-0.75944,-1.62294,-1.28416,-0.22486,-0.90293,1.26226,-0.58263,3,1,2,3,3,3,3,3,3,3
-1.04544,-0.68565,-0.36464,0.84670,-0.13989,0.23806,-0.75941,-0.28419,-1.66596,-1.01631,-1.38158,-1.21042,0.08855,-1.05373,1.26226,-0.44288,2,2,1,2,2,2,2,2,2,2
-0.87029,-1.73383,-0.09891,0.63797,0.03606,1.27523,-0.17073,0.25082,-0.61134,-1.05300,-1.62294,-1.28416,-0.18008,-1.05373,1.26226,-0.75033,2,1,2,2,2,2,2,2,2,2
0.50166,0.36253,2.25466,0.84670,0.03606,0.75664,-1.15186,0.45145,0.26751,1.03862,0.54933,-0.21484,-0.26963,-1.05373,-1.13235,-0.80623,2,2,2,2,2,1,2,2,2,2
-1.13301,0.23922,-0.36464,0.84670,0.32931,0.46031,-0.00720,-0.31763,-0.34769,-1.23648,-1.16703,0.08014,-0.22486,0.48447,1.26226,0.70307,2,2,2,2,2,2,2,1,2,2
0.12218,0.91745,-0.85813,-0.66659,-1.45952,-0.98431,-0.53047,-0.75232,1.26354,-0.06223,1.00524,1.03885,0.93921,-0.11874,0.25652,-0.80623,2,2,2,2,1,2,2,2,2,2
-0.92867,-1.48720,0.31866,-2.49296,-0.11057,-2.42893,-1.67513,-1.28733,-0.78711,0.23133,0.44206,1.33383,2.01373,1.96236,-0.39002,1.51363,2,2,2,2,2,2,2,2,1,2
1.26061,0.30087,0.35662,-0.92750,1.47299,-1.31769,-0.36695,-1.48796,-1.13865,-0.24571,0.30797,1.00197,2.01373,1.96236,-1.13235,1.96083,2,2,2,2,2,2,2,2,1,2
-0.98706,0.91745,0.16681,0.32488,-0.25719,-0.76206,-0.49777,-1.48796,-1.57808,-0.72275,-1.62294,0.15389,-0.26963,0.39399,1.26226,0.73102,2,2,2,2,2,2,2,1,2,2
1.26061,-0.31570,0.24274,0.84670,-1.31289,0.34919,-1.67513,-0.41794,-0.66993,-1.23648,0.65661,-0.76794,2.01373,0.60512,0.90307,1.90493,1,2,2,2,2,2,2,2,2,2
-0.72434,-0.06907,0.09089,-1.65805,-0.16922,-1.98443,-1.67513,-1.48796,-1.10936,0.15794,-0.04067,1.26009,2.01373,1.96236,0.23258,1.93288,2,2,2,2,2,2,2,2,1,2
1.34818,0.36253,-0.51648,-0.09258,-1.45952,-0.65094,-1.41349,-1.05326,0.20892,-1.23648,1.05888,-0.17797,1.78987,0.93689,0.61572,1.98878,1,2,2,2,2,2,2,2,2,2
1.46494,0.91745,1.49544,0.69015,-0.16922,-0.16940,-0.23613,-0.81920,1.23424,-1.23648,1.05888,-0.14110,-0.67257,0.33367,-1.13235,0.00432,2,2,2,2,2,2,1,2,2,2
1.78604,0.91745,0.77419,0.42924,1.35569,0.86777,1.20286,0.85270,0.94129,0.37811,0.73706,-0.62045,-0.26963,-0.93309,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
-1.13301,-0.19239,0.43254,0.84670,0.62256,1.27523,0.38525,0.65207,0.12103,-0.17232,-0.65749,-1.21042,-1.52324,-1.05373,1.26226,-0.66648,2,1,2,2,2,2,2,2,2,2
-1.13301,-1.17891,-1.42754,0.48142,-0.02259,1.27523,1.59531,1.78897,0.50187,1.47896,-0.36249,0.55949,-1.38892,-0.26955,-0.82105,-0.80623,2,2,2,2,2,2,2,1,2,2
-0.25729,-0.19239,-1.54142,-0.71877,-0.22787,-1.16952,-1.67513,-1.48796,-1.13865,0.01116,0.52252,1.18634,2.01373,1.96236,-0.94078,1.48568,2,2,2,2,2,2,2,2,1,2
-1.13301,-2.47372,-0.21279,-1.13622,0.50526,0.60848,1.59531,1.85584,0.99988,1.47896,0.36161,0.55949,0.04377,-0.32987,-0.22240,-0.80623,2,1,2,2,2,2,2,2,2,2
1.75685,-0.68565,0.81215,0.84670,-0.78504,0.34919,0.28714,0.28426,1.11706,0.89184,1.05888,-0.87856,-0.26963,-1.02357,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.40325,0.60916,-0.85813,-1.65805,0.27066,-1.35473,-0.95563,-1.48796,-1.66596,-0.64936,-1.14021,1.14947,-0.13531,1.93220,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
1.40656,0.60916,-0.25075,0.84670,0.21201,0.42327,1.59531,1.72209,0.91200,1.33218,1.03206,-0.25172,0.08855,-0.99341,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
-1.13301,0.67082,1.38156,0.84670,1.17974,1.16410,-1.38079,1.72209,-0.90429,0.67167,1.05888,0.37513,0.98398,-1.05373,-1.10841,-0.35903,2,2,2,2,2,1,2,2,2,2
-1.13301,-0.80897,-0.32668,0.84670,-0.13989,1.23818,-0.30154,0.78583,-0.52346,0.12124,-1.08658,-1.02605,-1.29938,-0.99341,1.26226,-0.80623,3,1,2,3,3,3,3,3,3,3
-1.13301,0.54750,0.09089,0.84670,0.35863,0.97889,-0.07261,0.08363,-0.25980,-1.23648,-0.95249,-0.65732,-0.09054,-0.05842,1.26226,0.25587,2,2,2,2,2,2,2,1,2,2
-1.13301,0.79413,0.43254,0.84670,0.32931,0.34919,-0.07261,-0.41794,-0.25980,-1.23648,-1.16703,0.08014,-0.31440,0.21303,1.26226,0.59127,2,2,2,2,2,2,2,1,2,2
1.78604,0.54750,1.49544,0.84670,-0.08124,1.05298,-0.46507,0.71895,0.09174,0.81845,0.14706,0.04327,-0.94120,-0.57116,-1.13235,-0.80623,2,2,2,2,2,1,2,2,2,2
1.78604,0.91745,0.54642,0.53360,-0.96099,-0.05827,-1.67513,-0.41794,-1.16795,-1.23648,0.73706,-1.21042,0.40195,-0.39019,-0.55765,-0.44288,2,2,2,2,2,2,1,2,2,2
-0.69515,-0.31570,0.20477,0.84670,0.44661,0.42327,0.18902,0.08363,1.26354,0.12124,0.79070,-0.91543,-0.40394,-1.05373,-1.13235,-0.72238,2,2,2,1,2,2,2,2,2,2
1.78604,0.60916,1.11583,0.84670,-0.34517,0.68256,-0.53047,0.38457,0.50187,0.48819,0.46888,-0.65732,-0.67257,-0.99341,-1.13235,-0.80623,2,2,2,2,2,1,2,2,2,2
-0.63677,0.73248,1.76117,0.84670,1.47299,0.01581,0.67959,-0.45138,-0.40628,-1.23648,-1.62294,-0.10422,-1.03075,0.30351,0.61572,0.45152,2,2,2,2,2,2,2,1,2,2
-1.13301,0.42419,-0.21279,0.84670,0.44661,0.75664,-0.23613,0.38457,-1.22654,-0.13562,-1.14021,-1.21042,0.22286,-1.05373,1.26226,-0.66648,2,2,1,2,2,2,2,2,2,2
1.78604,0.48585,0.96399,0.84670,-0.28652,0.57144,-0.39966,0.21738,0.56046,0.41480,0.30797,-0.76794,-0.80689,-1.05373,-1.13235,-0.69443,2,2,2,2,2,1,2,2,2,2
-0.72434,0.48585,-1.50346,-0.19695,-1.45952,-1.05839,-0.66129,-1.48796,0.85341,-0.46588,1.05888,1.00197,0.62581,1.93220,-0.98868,1.98878,1,2,2,2,2,2,2,2,2,2
0.50166,0.91745,-1.54142,0.74233,-1.28357,0.23806,0.28714,1.12021,0.58975,1.40557,1.05888,-0.06735,1.52124,-1.02357,-0.34213,-0.80623,2,2,2,2,2,2,2,2,2,1
-1.13301,0.23922,-0.59240,0.84670,-0.55044,0.08989,-1.11915,-0.25075,-1.34372,-0.90622,-0.55021,-1.13667,0.67058,-0.96325,1.26226,-0.80623,2,2,1,2,2,2,2,2,2,2
1.78604,0.91745,0.73623,-0.24913,-0.66774,-0.42869,-1.60972,-0.61857,-1.37301,-1.23648,-0.17476,-0.69419,-0.94120,0.15270,-1.13235,-0.21928,2,2,2,2,2,2,1,2,2,2
-0.43244,-0.68565,0.20477,0.84670,0.50526,0.23806,0.31984,-0.21731,-0.66993,-0.94292,-1.62294,-1.28416,-0.35917,-0.84261,1.26226,-0.66648,2,2,1,2,2,2,2,2,2,2
1.78604,0.91745,1.26768,0.79451,-0.11057,1.20114,-0.20343,0.91958,0.23821,0.63497,-0.20158,-0.32546,-1.16506,-0.78229,-1.13235,-0.80623,2,2,2,2,2,1,2,2,2,2
1.78604,-0.31570,1.22972,0.84670,0.53458,-0.13235,0.58148,-0.75232,-0.87500,-1.23648,-1.62294,-0.21484,-0.44871,0.45431,1.09464,0.95462,2,2,2,2,2,2,2,2,1,2
-0.31567,0.91745,-1.08589,0.11615,-1.45952,0.05285,-0.95563,0.25082,0.03315,0.45150,0.87115,0.11702,2.01373,-0.48068,1.04675,-0.80623,2,2,2,2,1,2,2,2,2,2
1.72766,0.17756,0.16681,0.84670,-0.63842,0.05285,1.13745,0.71895,1.26354,1.29549,1.05888,-0.14110,0.26763,-1.05373,-1.13235,-0.49878,2,2,2,2,2,2,2,2,2,1
1.64009,-0.50068,0.20477,0.84670,-1.31289,0.20102,0.09091,0.35113,1.11706,1.51566,1.05888,-0.25172,0.31240,-1.05373,-1.13235,-0.63853,2,2,2,2,2,2,2,2,2,1
-0.52001,0.91745,-0.97201,-0.45786,-1.45952,-0.76206,0.22173,-0.08356,1.02918,0.59828,0.73706,0.96510,1.52124,-0.14891,1.26226,-0.80623,2,2,2,2,1,2,2,2,2,2
0.18056,-0.37736,1.22972,0.84670,0.97446,0.64552,1.23557,0.35113,1.26354,-0.24571,0.41524,-1.13667,-0.76212,-1.05373,-1.13235,-0.66648,2,2,2,1,2,2,2,2,2,2
0.15137,0.91745,-0.85813,-0.51004,-1.45952,-0.65094,-0.10532,-0.15044,1.26354,0.37811,0.81752,0.78073,1.47647,-0.20923,1.07069,-0.80623,2,2,2,2,1,2,2,2,2,2
-0.43244,0.42419,1.53340,0.84670,-0.69707,0.49735,-1.05375,0.31769,0.76552,1.18540,1.05888,-0.03048,0.31240,-0.93309,-1.13235,-0.80623,2,2,2,2,2,1,2,2,2,2
-1.13301,-0.06907,-0.32668,-0.92750,1.12109,0.83073,-0.85752,1.85584,-0.81641,1.66244,1.05888,1.18634,1.52124,-0.02826,0.85518,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.08215,-0.31570,1.00195,0.84670,1.47299,0.97889,0.77770,0.61864,1.23424,0.26802,0.89797,-0.69419,-0.26963,-0.96325,-1.13235,-0.80623,2,2,2,1,2,2,2,2,2,2
-0.49082,0.91745,-0.93405,0.79451,-1.45952,0.16398,-1.31538,-0.15044,0.61905,0.15794,1.05888,0.96510,1.87941,-0.14891,1.11858,-0.80623,2,2,2,2,1,2,2,2,2,2
-1.13301,-3.70688,-0.21279,-1.86677,0.41728,0.34919,1.49720,1.85584,1.26354,1.99270,0.54933,0.89135,0.26763,-0.17907,-0.10267,-0.80623,2,1,2,2,2,2,2,2,2,2
