A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,L1,L2,L3,L4,L5,L6
-0.26154,-0.12727,-0.42529,-0.58678,-0.26154,-0.05455,-0.41053,-0.48438,0.06250,0.26214,-0.09474,-0.26562,-0.23077,-0.16364,-0.49474,-0.48800,-0.25000,-0.10680,-0.41053,-0.56250,-0.23077,0.04854,-0.32632,-0.43750,-0.23077,-0.07692,-0.35556,-0.52000,-0.23077,-0.06796,-0.38947,-0.46875,-0.10769,-0.06796,-0.38947,-0.53125,2,2,2,2,2,1
-0.26154,-0.05455,-0.42529,-0.52066,0.07692,0.18182,-0.09474,-0.26562,0.31250,0.45631,0.15789,-0.15625,-0.23077,-0.16364,-0.41053,-0.55200,-0.25000,0.04854,-0.32632,-0.43750,0.13846,0.30097,0.09474,-0.21875,-0.23077,-0.07692,-0.35556,-0.45600,-0.10769,-0.06796,-0.38947,-0.53125,-0.10769,0.08738,-0.22105,-0.35938,2,2,2,2,2,1
0.07692,0.18182,-0.08046,-0.28926,0.32308,0.36364,0.15789,-0.15625,0.31250,0.35922,0.15789,-0.15625,-0.23077,-0.01818,-0.32632,-0.42400,0.12500,0.30097,0.09474,-0.21875,0.38462,0.37864,0.09474,-0.15625,-0.10769,-0.07692,-0.35556,-0.52000,-0.10769,0.08738,-0.22105,-0.35938,0.26154,0.24272,-0.13684,-0.18750,2,2,2,2,2,1
0.32308,0.36364,0.19540,-0.17355,0.32308,0.27273,0.15789,-0.15625,0.31250,0.35922,0.07368,-0.15625,0.13846,0.21818,0.09474,-0.20000,0.37500,0.37864,0.09474,-0.15625,0.38462,0.37864,0.09474,-0.15625,-0.10769,0.07692,-0.17778,-0.34400,0.26154,0.24272,-0.13684,-0.18750,0.38462,0.32039,0.05263,-0.23438,2,2,2,1,2,2
0.32308,0.27273,0.19540,-0.22314,0.32308,0.18182,-0.01053,-0.26562,0.18750,0.18447,-0.09474,-0.26562,0.38462,0.36364,0.09474,-0.20000,0.37500,0.30097,0.01053,-0.21875,0.13846,0.12621,-0.15789,-0.32812,0.38462,0.38462,0.20000,-0.10400,0.26154,0.39806,0.05263,-0.18750,0.13846,0.24272,-0.03158,-0.29688,2,2,2,1,2,2
0.20000,0.10909,-0.08046,-0.33884,0.20000,0.03636,-0.09474,-0.37500,0.18750,0.18447,-0.01053,-0.20312,0.13846,0.05455,-0.15789,-0.37600,0.25000,0.30097,0.01053,-0.26562,0.26154,0.37864,0.01053,-0.15625,-0.01538,0.15385,-0.17778,-0.34400,0.13846,0.24272,-0.13684,-0.23438,0.13846,0.24272,0.05263,-0.23438,2,2,2,2,2,1
0.07692,0.10909,0.10345,-0.22314,-0.04615,0.10909,-0.09474,-0.37500,-0.15625,-0.06796,-0.26316,-0.48438,0.13846,0.29091,0.09474,-0.20000,0.12500,0.20388,-0.07368,-0.32812,0.01538,0.04854,-0.24211,-0.43750,0.26154,0.38462,0.20000,-0.16800,0.26154,0.39806,0.13684,-0.23438,0.13846,0.24272,-0.03158,-0.29688,2,2,2,2,2,1
-0.04615,0.10909,-0.08046,-0.40496,-0.13846,-0.12727,-0.26316,-0.48438,-0.15625,-0.06796,-0.32632,-0.48438,0.13846,0.12727,-0.07368,-0.31200,0.00000,0.04854,-0.24211,-0.43750,0.01538,-0.02913,-0.32632,-0.50000,0.26154,0.38462,0.20000,-0.21600,0.13846,0.24272,-0.03158,-0.29688,-0.01538,0.00971,-0.30526,-0.46875,2,2,2,2,2,1
-0.13846,-0.12727,-0.26437,-0.52066,-0.13846,-0.12727,-0.32632,-0.48438,-0.15625,-0.14563,-0.32632,-0.43750,0.01538,-0.01818,-0.24211,-0.42400,0.00000,-0.02913,-0.32632,-0.50000,-0.10769,-0.18447,-0.41053,-0.43750,0.13846,0.23077,0.02222,-0.28000,-0.01538,0.00971,-0.30526,-0.46875,-0.23077,-0.20388,-0.30526,-0.40625,2,2,2,2,2,1
-0.13846,-0.20000,-0.33333,-0.47107,-0.26154,-0.20000,-0.32632,-0.43750,-0.37500,-0.35922,-0.26316,-0.26562,-0.10769,-0.23636,-0.41053,-0.42400,-0.25000,-0.32039,-0.32632,-0.39062,-0.35385,-0.37864,-0.15789,-0.26562,-0.23077,-0.21154,-0.26667,-0.39200,-0.35385,-0.33981,-0.30526,-0.35938,-0.47692,-0.41748,-0.38947,-0.35938,2,2,2,2,1,2
-0.35385,-0.40000,-0.26437,-0.28926,-0.35385,-0.40000,-0.09474,-0.15625,-0.37500,-0.35922,-0.09474,-0.09375,-0.35385,-0.41818,-0.15789,-0.24800,-0.37500,-0.37864,0.01053,-0.09375,-0.44615,-0.37864,0.01053,-0.09375,-0.47692,-0.42308,-0.35556,-0.34400,-0.35385,-0.53398,-0.30526,-0.29688,-0.47692,-0.47573,-0.30526,-0.35938,2,2,2,2,1,2
-0.35385,-0.40000,-0.08046,-0.10744,-0.44615,-0.47273,-0.09474,-0.04688,-0.46875,-0.43689,-0.01053,0.01562,-0.44615,-0.41818,0.01053,-0.07200,-0.46875,-0.45631,-0.07368,-0.09375,-0.44615,-0.45631,-0.15789,-0.15625,-0.47692,-0.48077,-0.26667,-0.34400,-0.47692,-0.41748,-0.22105,-0.23438,-0.35385,-0.41748,-0.22105,-0.23438,2,2,2,2,1,2
-0.26154,0.69091,0.63218,0.12397,-0.26154,0.60000,0.55789,0.12500,-0.15625,0.63107,0.55789,0.12500,-0.23077,0.60000,0.57895,0.16800,-0.25000,0.70874,0.57895,0.07812,-0.35385,0.63107,0.47368,0.07812,-0.23077,0.63462,0.73333,0.18400,-0.23077,0.72816,0.51579,0.09375,-0.23077,0.82524,0.51579,0.04688,1,2,2,2,2,2
-0.13846,0.52727,0.63218,0.12397,-0.26154,0.60000,0.55789,0.12500,-0.15625,0.70874,0.66316,0.17188,-0.35385,0.52727,0.47368,0.10400,-0.25000,0.63107,0.36842,0.14062,-0.10769,0.70874,0.57895,0.14062,-0.23077,0.80769,0.60000,0.07200,-0.23077,0.72816,0.51579,0.09375,-0.23077,0.72816,0.51579,0.04688,1,2,2,2,2,2
-0.26154,0.43636,0.51724,0.00826,-0.26154,0.27273,0.15789,-0.09375,-0.28125,0.18447,-0.01053,-0.15625,-0.10769,0.60000,0.47368,0.16800,-0.25000,0.53398,0.28421,-0.03125,-0.23077,0.30097,0.09474,-0.15625,-0.10769,0.71154,0.73333,0.18400,-0.10769,0.65049,0.64211,0.04688,-0.23077,0.47573,0.32632,-0.07812,1,2,2,2,2,2
-0.13846,-0.20000,-0.42529,-0.52066,-0.13846,-0.27273,-0.49474,-0.48438,-0.15625,-0.22330,-0.49474,-0.54688,-0.10769,-0.23636,-0.49474,-0.55200,-0.25000,-0.24272,-0.55789,-0.60938,-0.23077,-0.18447,-0.55789,-0.56250,-0.23077,-0.07692,-0.44444,-0.52000,-0.10769,-0.14563,-0.47368,-0.53125,-0.10769,-0.14563,-0.47368,-0.53125,2,2,2,2,2,1
-0.13846,-0.27273,-0.51724,-0.52066,-0.13846,-0.27273,-0.49474,-0.54688,-0.28125,-0.22330,-0.57895,-0.54688,-0.23077,-0.29091,-0.55789,-0.60000,-0.25000,-0.18447,-0.55789,-0.56250,-0.10769,-0.18447,-0.49474,-0.50000,-0.10769,-0.15385,-0.44444,-0.52000,-0.10769,-0.14563,-0.47368,-0.53125,-0.10769,-0.06796,-0.47368,-0.53125,2,2,2,2,2,1
0.13846,0.12727,-0.14943,-0.42149,0.13846,0.21818,-0.07368,-0.32812,0.12500,0.20388,-0.15789,-0.39062,0.13846,0.09091,-0.13684,-0.34400,0.12500,0.16505,-0.13684,-0.40625,0.13846,0.24272,-0.03158,-0.29688,0.10769,0.15385,-0.13333,-0.39200,0.10769,0.16505,-0.17895,-0.40625,0.10769,0.16505,-0.17895,-0.40625,2,2,2,1,2,2
0.13846,0.12727,-0.14943,-0.42149,0.01538,-0.01818,-0.32632,-0.50000,-0.12500,-0.02913,-0.49474,-0.50000,0.13846,0.16364,-0.03158,-0.28000,0.12500,0.16505,-0.03158,-0.35938,-0.01538,0.00971,-0.30526,-0.53125,0.10769,0.15385,-0.13333,-0.39200,0.10769,0.08738,-0.17895,-0.34375,-0.01538,0.08738,-0.26316,-0.40625,3,3,3,1,3,2
0.01538,-0.01818,-0.33333,-0.53719,-0.10769,-0.09091,-0.49474,-0.50000,-0.12500,-0.02913,-0.49474,-0.50000,0.13846,0.09091,-0.03158,-0.34400,-0.03125,0.00971,-0.30526,-0.53125,-0.10769,0.00971,-0.38947,-0.46875,0.10769,0.07692,-0.13333,-0.32800,-0.01538,0.08738,-0.26316,-0.40625,-0.13846,-0.06796,-0.26316,-0.48438,2,2,2,2,2,1
0.38462,0.29091,0.12644,-0.17355,0.38462,0.29091,0.09474,-0.15625,0.37500,0.45631,0.01053,-0.15625,0.26154,0.16364,-0.13684,-0.16800,0.37500,0.32039,0.05263,-0.23438,0.26154,0.32039,0.05263,-0.18750,0.10769,0.15385,-0.13333,-0.32800,0.23077,0.24272,-0.09474,-0.28125,0.23077,0.32039,-0.03158,-0.28125,2,2,2,1,2,2
0.38462,0.36364,0.12644,-0.23967,0.38462,0.21818,0.01053,-0.21875,0.12500,0.12621,-0.15789,-0.32812,0.38462,0.30909,0.13684,-0.10400,0.25000,0.39806,0.05263,-0.18750,0.13846,0.24272,-0.03158,-0.29688,0.38462,0.30769,0.11111,-0.20000,0.38462,0.32039,0.05263,-0.28125,0.23077,0.16505,-0.09474,-0.28125,2,2,2,1,2,2
0.38462,0.36364,0.12644,-0.17355,0.38462,0.36364,0.09474,-0.21875,0.00000,0.04854,-0.15789,-0.43750,0.13846,0.16364,-0.22105,-0.34400,-0.03125,0.00971,-0.22105,-0.35938,-0.10769,-0.06796,-0.22105,-0.40625,-0.13846,-0.13462,-0.22222,-0.39200,-0.26154,-0.39806,-0.34737,-0.40625,-0.26154,-0.20388,-0.26316,-0.40625,3,3,3,3,1,2
0.01538,-0.01818,-0.14943,-0.47107,-0.10769,-0.23636,-0.24211,-0.39062,0.12500,0.20388,0.01053,-0.21875,-0.10769,-0.12727,-0.22105,-0.39200,0.12500,0.08738,-0.13684,-0.29688,0.26154,0.32039,0.05263,-0.23438,-0.26154,-0.21154,-0.22222,-0.39200,-0.01538,0.24272,-0.09474,-0.28125,0.10769,0.24272,-0.17895,-0.34375,2,2,2,2,2,1
0.26154,0.21818,0.03448,-0.28926,0.26154,0.29091,0.01053,-0.15625,0.37500,0.37864,0.09474,-0.15625,0.13846,0.16364,-0.13684,-0.21600,0.12500,0.24272,0.05263,-0.23438,0.26154,0.32039,0.05263,-0.23438,-0.01538,0.07692,-0.31111,-0.39200,-0.01538,0.16505,-0.26316,-0.34375,0.10769,0.32039,-0.03158,-0.21875,2,2,2,2,2,1
0.26154,0.29091,0.03448,-0.17355,0.38462,0.29091,0.09474,-0.15625,0.25000,0.37864,0.17895,-0.15625,0.13846,0.16364,0.05263,-0.21600,0.25000,0.32039,0.05263,-0.23438,0.26154,0.39806,0.13684,-0.18750,-0.01538,0.15385,-0.22222,-0.32800,0.10769,0.32039,-0.03158,-0.21875,0.23077,0.32039,0.13684,-0.21875,3,3,2,2,3,1
0.26154,0.29091,0.21839,-0.17355,0.13846,0.29091,0.09474,-0.21875,0.12500,0.20388,-0.07368,-0.32812,0.26154,0.30909,0.13684,-0.16800,0.25000,0.39806,0.13684,-0.18750,0.26154,0.39806,0.13684,-0.23438,0.23077,0.30769,0.20000,-0.20000,0.10769,0.39806,0.05263,-0.21875,0.23077,0.39806,0.13684,-0.15625,2,2,1,2,2,2
-0.44615,-0.49091,-0.24138,-0.28926,-0.44615,-0.49091,-0.24211,-0.32812,-0.46875,-0.45631,-0.32632,-0.32812,-0.47692,-0.50909,-0.22105,-0.21600,-0.50000,-0.41748,-0.22105,-0.35938,-0.47692,-0.41748,-0.30526,-0.40625,-0.50769,-0.48077,-0.22222,-0.32800,-0.50769,-0.47573,-0.26316,-0.34375,-0.50769,-0.39806,-0.34737,-0.34375,2,2,2,2,1,2
-0.44615,-0.49091,-0.24138,-0.35537,-0.44615,-0.49091,-0.32632,-0.32812,-0.46875,-0.37864,-0.49474,-0.39062,-0.47692,-0.45455,-0.22105,-0.34400,-0.50000,-0.41748,-0.30526,-0.40625,-0.47692,-0.41748,-0.30526,-0.35938,-0.50769,-0.48077,-0.22222,-0.32800,-0.50769,-0.39806,-0.34737,-0.34375,-0.50769,-0.47573,-0.26316,-0.34375,2,2,2,2,1,2
-0.44615,-0.49091,-0.33333,-0.35537,-0.44615,-0.41818,-0.49474,-0.39062,-0.37500,-0.24272,-0.32632,-0.43750,-0.47692,-0.45455,-0.30526,-0.39200,-0.50000,-0.41748,-0.30526,-0.35938,-0.47692,-0.28155,-0.30526,-0.40625,-0.50769,-0.40385,-0.31111,-0.32800,-0.50769,-0.47573,-0.26316,-0.34375,-0.50769,-0.53398,-0.34737,-0.34375,2,2,2,2,1,2
-0.10769,0.60000,0.65517,0.07438,-0.10769,0.52727,0.57895,0.07812,-0.12500,0.70874,0.47368,0.07812,-0.10769,0.54545,0.51579,0.07200,-0.12500,0.65049,0.64211,0.09375,-0.10769,0.72816,0.51579,0.15625,-0.13846,0.53846,0.40000,0.07200,-0.13846,0.63107,0.43158,0.04688,-0.01538,0.72816,0.53684,0.10938,1,2,2,2,2,2
-0.23077,0.60000,0.65517,0.07438,-0.23077,0.60000,0.57895,0.14062,-0.25000,0.70874,0.57895,0.07812,-0.23077,0.61818,0.64211,0.18400,-0.25000,0.65049,0.64211,0.15625,-0.23077,0.72816,0.51579,0.09375,-0.13846,0.61538,0.62222,0.13600,-0.13846,0.63107,0.53684,0.10938,-0.13846,0.72816,0.53684,0.10938,1,2,2,2,2,2
-0.35385,0.52727,0.54023,0.07438,-0.23077,0.52727,0.36842,0.14062,-0.12500,0.70874,0.57895,0.14062,-0.23077,0.70909,0.51579,0.07200,-0.25000,0.72816,0.51579,0.09375,-0.23077,0.72816,0.51579,0.04688,-0.01538,0.61538,0.73333,0.13600,-0.13846,0.63107,0.53684,0.04688,-0.13846,0.63107,0.53684,0.10938,1,2,2,2,2,2
-0.10769,-0.09091,-0.51724,-0.47107,-0.10769,-0.09091,-0.49474,-0.50000,-0.12500,-0.10680,-0.41053,-0.43750,-0.10769,-0.12727,-0.38947,-0.45600,-0.12500,-0.06796,-0.47368,-0.53125,-0.23077,-0.06796,-0.47368,-0.46875,-0.01538,0.00000,-0.22222,-0.39200,-0.26154,-0.06796,-0.34737,-0.48438,-0.13846,-0.12621,-0.43158,-0.48438,2,2,2,2,2,1
-0.23077,-0.29091,-0.58621,-0.65289,-0.23077,-0.23636,-0.55789,-0.56250,-0.12500,-0.18447,-0.49474,-0.50000,-0.10769,-0.20000,-0.47368,-0.52000,-0.12500,-0.14563,-0.47368,-0.53125,-0.10769,-0.06796,-0.47368,-0.53125,-0.26154,-0.21154,-0.62222,-0.53600,-0.13846,-0.12621,-0.57895,-0.48438,-0.13846,-0.06796,-0.49474,-0.54688,2,2,2,2,2,1
-0.10769,-0.16364,-0.33333,-0.47107,-0.10769,-0.01818,-0.24211,-0.39062,-0.12500,-0.02913,-0.32632,-0.43750,-0.10769,-0.12727,-0.47368,-0.52000,-0.12500,0.00971,-0.38947,-0.46875,-0.01538,0.00971,-0.22105,-0.40625,-0.13846,-0.07692,-0.46667,-0.47200,-0.26154,-0.12621,-0.49474,-0.48438,-0.26154,-0.06796,-0.43158,-0.48438,2,2,2,2,2,1
0.13846,0.09091,-0.12644,-0.43802,0.13846,0.16364,-0.03158,-0.29688,0.12500,0.16505,-0.03158,-0.35938,0.10769,0.09091,-0.17895,-0.39200,0.09375,0.16505,-0.17895,-0.40625,0.10769,0.08738,-0.17895,-0.34375,0.07692,0.15385,-0.06667,-0.34400,0.07692,0.16505,-0.20000,-0.42188,0.07692,0.16505,-0.20000,-0.35938,2,2,2,1,2,2
-0.01538,-0.05455,-0.31034,-0.57025,-0.10769,-0.05455,-0.38947,-0.46875,-0.25000,0.00971,-0.30526,-0.53125,-0.01538,0.01818,-0.26316,-0.39200,-0.15625,-0.06796,-0.26316,-0.48438,-0.01538,0.00971,-0.17895,-0.48438,0.20000,0.23077,-0.06667,-0.28000,0.07692,0.08738,-0.11579,-0.35938,-0.16923,0.00971,-0.28421,-0.46875,2,2,2,2,2,1
-0.10769,-0.05455,-0.40230,-0.50413,-0.23077,-0.05455,-0.30526,-0.53125,-0.25000,-0.06796,-0.38947,-0.53125,-0.13846,-0.12727,-0.26316,-0.47200,-0.03125,0.00971,-0.17895,-0.48438,-0.01538,0.00971,-0.43158,-0.54688,0.07692,0.07692,-0.06667,-0.34400,-0.16923,0.00971,-0.28421,-0.46875,-0.16923,-0.06796,-0.45263,-0.46875,2,2,2,2,2,1
0.13846,0.16364,-0.01149,-0.32231,0.13846,0.16364,-0.03158,-0.29688,0.12500,0.24272,-0.03158,-0.29688,0.23077,0.09091,-0.09474,-0.26400,-0.03125,0.00971,-0.17895,-0.28125,-0.13846,-0.06796,-0.17895,-0.40625,0.32308,0.23077,0.02222,-0.21600,-0.16923,-0.14563,-0.20000,-0.29688,-0.47692,-0.49515,-0.36842,-0.42188,2,2,2,2,1,2
0.13846,0.16364,-0.01149,-0.32231,0.13846,0.16364,-0.22105,-0.35938,-0.03125,0.00971,-0.22105,-0.35938,-0.13846,-0.12727,-0.17895,-0.39200,-0.15625,-0.12621,-0.26316,-0.40625,-0.26154,-0.39806,-0.34737,-0.40625,-0.47692,-0.50000,-0.33333,-0.40800,-0.38462,-0.49515,-0.51579,-0.46875,-0.47692,-0.57282,-0.36842,-0.42188,2,2,2,2,1,2
-0.10769,-0.12727,-0.21839,-0.43802,0.13846,0.01818,-0.13684,-0.29688,0.25000,0.32039,0.05263,-0.23438,-0.26154,-0.25455,-0.26316,-0.39200,-0.03125,0.24272,-0.09474,-0.28125,0.10769,0.24272,-0.17895,-0.34375,-0.47692,-0.50000,-0.48889,-0.40800,-0.04615,0.00971,-0.28421,-0.42188,0.20000,0.08738,-0.20000,-0.35938,2,2,2,2,2,1
0.26154,0.23636,0.08046,-0.25620,0.13846,0.09091,-0.13684,-0.40625,-0.03125,0.16505,-0.22105,-0.35938,0.10769,0.16364,-0.17895,-0.32800,0.09375,0.08738,-0.34737,-0.48438,-0.01538,0.00971,-0.26316,-0.40625,0.20000,0.07692,-0.15556,-0.34400,0.07692,0.16505,-0.28421,-0.42188,0.20000,0.16505,-0.28421,-0.35938,3,3,3,2,3,1
-0.01538,0.09091,-0.21839,-0.38843,0.13846,0.16364,-0.13684,-0.23438,0.12500,0.24272,0.05263,-0.23438,-0.01538,-0.05455,-0.26316,-0.39200,-0.03125,0.08738,-0.34737,-0.40625,-0.01538,0.16505,-0.26316,-0.34375,0.20000,0.15385,-0.24444,-0.34400,0.07692,0.00971,-0.28421,-0.46875,-0.04615,0.08738,-0.28421,-0.42188,2,2,2,2,2,1
0.13846,0.16364,-0.12644,-0.25620,0.13846,0.16364,0.05263,-0.23438,0.25000,0.32039,0.05263,-0.23438,-0.01538,0.01818,-0.34737,-0.39200,-0.03125,0.16505,-0.26316,-0.34375,0.10769,0.32039,-0.03158,-0.21875,0.07692,0.00000,-0.24444,-0.45600,-0.04615,0.08738,-0.28421,-0.42188,-0.16923,0.16505,-0.28421,-0.35938,2,2,2,2,2,1
0.13846,0.16364,0.08046,-0.25620,0.26154,0.23636,0.05263,-0.23438,0.25000,0.39806,0.13684,-0.18750,-0.01538,0.09091,-0.26316,-0.32800,0.09375,0.32039,-0.03158,-0.21875,0.23077,0.32039,0.13684,-0.21875,-0.04615,0.07692,-0.24444,-0.40800,-0.16923,0.16505,-0.28421,-0.35938,0.07692,0.24272,0.05263,-0.23438,3,3,3,2,3,1
0.26154,0.30909,0.17241,-0.20661,0.26154,0.30909,0.13684,-0.23438,0.12500,0.24272,-0.03158,-0.29688,0.10769,0.30909,0.05263,-0.20000,0.21875,0.39806,0.13684,-0.15625,0.23077,0.39806,0.24211,-0.15625,0.20000,0.32692,0.20000,-0.16800,0.32308,0.41748,0.13684,-0.18750,0.32308,0.41748,0.13684,-0.12500,2,2,1,2,2,2
-0.01538,-0.05455,-0.31034,-0.50413,-0.23077,-0.25455,-0.30526,-0.40625,-0.37500,-0.33981,-0.30526,-0.35938,0.23077,0.16364,-0.03158,-0.26400,-0.03125,-0.12621,-0.43158,-0.54688,-0.38462,-0.47573,-0.64211,-0.60938,0.32308,0.40385,0.20000,-0.10400,0.20000,0.24272,-0.11579,-0.29688,-0.16923,-0.22330,-0.66316,-0.81250,3,3,1,3,2,2
-0.47692,-0.45455,-0.40230,-0.38843,-0.35385,-0.56364,-0.30526,-0.29688,-0.50000,-0.47573,-0.30526,-0.35938,-0.50769,-0.56364,-0.64211,-0.66400,-0.65625,-0.53398,-0.57895,-0.67188,-0.50769,-0.53398,-0.64211,-0.60938,-0.60000,-0.57692,-0.86667,-0.93600,-0.60000,-0.57282,-0.66316,-0.76562,-0.60000,-0.43689,-0.60000,-0.59375,2,2,2,2,1,2
-0.35385,-0.45455,-0.21839,-0.25620,-0.47692,-0.45455,-0.30526,-0.35938,-0.50000,-0.47573,-0.22105,-0.23438,-0.38462,-0.43636,-0.34737,-0.32800,-0.53125,-0.47573,-0.26316,-0.34375,-0.50769,-0.47573,-0.26316,-0.34375,-0.38462,-0.36538,-0.42222,-0.40800,-0.38462,-0.35922,-0.36842,-0.35938,-0.47692,-0.35922,-0.28421,-0.29688,2,2,2,2,1,2
-0.47692,-0.45455,-0.21839,-0.38843,-0.47692,-0.45455,-0.30526,-0.40625,-0.50000,-0.41748,-0.30526,-0.35938,-0.50769,-0.50909,-0.26316,-0.32800,-0.53125,-0.39806,-0.34737,-0.34375,-0.50769,-0.47573,-0.26316,-0.34375,-0.47692,-0.44231,-0.15556,-0.28000,-0.47692,-0.49515,-0.28421,-0.29688,-0.47692,-0.49515,-0.28421,-0.23438,2,2,2,2,1,2
-0.35385,0.16364,0.08046,-0.25620,-0.23077,0.30909,0.13684,-0.07812,-0.12500,0.65049,0.43158,0.04688,-0.26154,0.16364,0.05263,-0.26400,-0.15625,0.47573,0.32632,-0.09375,-0.01538,0.63107,0.43158,-0.01562,-0.26154,0.15385,-0.06667,-0.16800,-0.16923,0.49515,0.30526,-0.06250,-0.16923,0.49515,0.30526,-0.01562,1,2,2,2,2,2
-0.23077,0.61818,0.72414,0.15702,-0.23077,0.54545,0.64211,0.15625,-0.25000,0.72816,0.51579,0.09375,-0.13846,0.52727,0.53684,0.13600,-0.15625,0.63107,0.53684,0.10938,-0.13846,0.72816,0.53684,0.10938,-0.16923,0.57692,0.60000,0.13600,-0.16923,0.66990,0.51579,0.10938,-0.16923,0.66990,0.62105,0.10938,1,2,2,2,2,2
-0.23077,0.70909,0.58621,0.04132,-0.23077,0.61818,0.51579,0.09375,-0.25000,0.72816,0.51579,0.04688,-0.01538,0.52727,0.64211,0.13600,-0.15625,0.63107,0.53684,0.04688,-0.13846,0.63107,0.53684,0.10938,-0.16923,0.65385,0.60000,0.13600,-0.16923,0.66990,0.62105,0.10938,-0.04615,0.76699,0.62105,0.10938,1,2,2,2,2,2
-0.10769,-0.20000,-0.49425,-0.57025,-0.10769,-0.20000,-0.47368,-0.53125,-0.12500,-0.06796,-0.47368,-0.53125,-0.26154,-0.25455,-0.64211,-0.53600,-0.15625,-0.12621,-0.57895,-0.48438,-0.13846,-0.06796,-0.49474,-0.54688,-0.26154,-0.23077,-0.57778,-0.58400,-0.16923,-0.14563,-0.51579,-0.59375,-0.16923,-0.14563,-0.51579,-0.53125,2,2,2,2,2,1
-0.01538,-0.12727,-0.40230,-0.57025,-0.10769,-0.12727,-0.47368,-0.53125,-0.12500,-0.06796,-0.47368,-0.53125,-0.13846,-0.05455,-0.34737,-0.47200,-0.15625,-0.12621,-0.43158,-0.54688,-0.13846,-0.06796,-0.49474,-0.54688,-0.16923,-0.07692,-0.42222,-0.45600,-0.04615,0.00971,-0.28421,-0.42188,-0.16923,-0.06796,-0.51579,-0.53125,2,2,2,2,2,1
0.10769,0.09091,-0.17241,-0.43802,0.10769,0.09091,-0.17895,-0.40625,0.09375,0.16505,-0.17895,-0.40625,0.07692,0.09091,-0.28421,-0.34400,0.06250,0.16505,-0.11579,-0.35938,0.07692,0.16505,-0.20000,-0.42188,0.10769,0.23077,-0.04444,-0.31200,0.10769,0.18447,-0.15789,-0.32812,-0.01538,0.10680,-0.09474,-0.32812,2,2,2,1,2,2
0.10769,0.09091,-0.17241,-0.43802,0.10769,0.09091,-0.17895,-0.40625,0.09375,0.08738,-0.17895,-0.34375,0.07692,0.09091,-0.11579,-0.34400,0.06250,0.16505,-0.20000,-0.42188,0.07692,0.16505,-0.20000,-0.35938,0.10769,0.17308,-0.11111,-0.31200,-0.01538,0.10680,-0.09474,-0.32812,0.10769,0.18447,-0.15789,-0.39062,2,2,2,1,2,2
-0.01538,-0.05455,-0.17241,-0.52066,-0.01538,-0.05455,-0.43158,-0.54688,-0.15625,0.00971,-0.43158,-0.48438,-0.16923,-0.05455,-0.28421,-0.45600,-0.18750,-0.06796,-0.45263,-0.46875,-0.16923,0.00971,-0.36842,-0.46875,-0.01538,0.09615,-0.11111,-0.37600,-0.26154,0.04854,-0.32632,-0.45312,-0.26154,0.04854,-0.38947,-0.45312,2,2,2,2,2,1
-0.13846,-0.12727,-0.44828,-0.52066,-0.13846,-0.05455,-0.34737,-0.48438,0.09375,0.16505,-0.17895,-0.34375,-0.16923,-0.05455,-0.20000,-0.45600,-0.18750,0.00971,-0.28421,-0.46875,-0.16923,0.00971,-0.36842,-0.53125,-0.13846,0.09615,-0.20000,-0.37600,-0.01538,0.10680,-0.24211,-0.45312,-0.13846,0.04854,-0.32632,-0.45312,2,2,2,2,2,1
0.38462,0.23636,0.08046,-0.23967,0.38462,0.23636,0.05263,-0.28125,0.21875,0.16505,-0.09474,-0.28125,0.32308,0.25455,0.05263,-0.21600,0.31250,0.33981,0.13684,-0.23438,0.32308,0.24272,-0.03158,-0.23438,0.23077,0.38462,0.13333,-0.20000,0.35385,0.47573,0.15789,-0.15625,0.35385,0.24272,0.07368,-0.21875,2,2,2,1,2,2
-0.01538,0.01818,-0.35632,-0.43802,-0.01538,0.09091,-0.26316,-0.34375,0.09375,0.32039,-0.03158,-0.21875,0.07692,-0.05455,-0.28421,-0.45600,-0.06250,0.08738,-0.28421,-0.42188,-0.16923,0.16505,-0.28421,-0.35938,0.10769,0.09615,-0.04444,-0.37600,0.10769,0.24272,-0.15789,-0.28125,0.23077,0.18447,-0.09474,-0.28125,2,2,2,2,2,1
0.10769,0.23636,-0.01149,-0.23967,0.23077,0.23636,0.13684,-0.21875,0.09375,0.39806,0.05263,-0.21875,-0.16923,0.09091,-0.28421,-0.34400,0.06250,0.24272,0.05263,-0.23438,0.20000,0.33981,0.13684,-0.18750,0.23077,0.17308,-0.04444,-0.26400,0.10769,0.18447,-0.01053,-0.32812,0.10769,0.24272,0.07368,-0.21875,3,3,3,2,3,1
-0.01538,-0.18182,-0.44828,-0.58678,-0.38462,-0.50909,-0.64211,-0.60938,-0.53125,-0.53398,-0.64211,-0.67188,0.20000,0.16364,-0.11579,-0.28000,-0.18750,-0.22330,-0.66316,-0.81250,-0.60000,-0.57282,-0.87368,-0.93750,0.10769,0.23077,0.04444,-0.37600,-0.26154,-0.24272,-0.62105,-0.92188,-0.60000,-0.53398,-0.74737,-0.79688,2,2,2,2,1,2
